Region code,Region,Year,Gross enrollement ratio - Primary (male),Gross enrollment ratio - Primary (female),Gross enrollment ratio - Secondary (female),Gross enrollment ratio - Secondary (male),Gross enrollment ratio - Tertiary (female),Gross enrollment ratio - Tertiary (male),Students enrolled in primary education (thousands),Students enrolled in secondary education (thousands),Students enrolled in tertiary education (thousands)
320,Guatemala,2010,116.6463,114.28120000000001,50.72570000000001,53.892300000000006,0,0,2653.48,1082.32,233.333
320,Guatemala,2014,104.0779,101.01740000000001,51.182500000000005,53.997,19.1804,17.1966,2417.4300000000003,1165.62,298.76099999999997
320,Guatemala,2015,103.07939999999999,99.8779,52.555,55.7808,23.557900000000004,20.0414,2381.92,1220.6499999999999,366.67400000000004
320,Guatemala,2017,102.71860000000001,99.62549999999999,51.474599999999995,54.1349,0,0,2348.86,1220.33,0
324,Guinea,2005,87.5547,70.2051,19.3106,38.7779,1.0767,4.6533,1206.74,420.057,23.787999999999997
324,Guinea,2008,91.5684,76.733,25.0613,43.386199999999995,4.406700000000001,13.4707,1364.49,530.705,80.222
324,Guinea,2010,94.13329999999999,77.5365,0,0,5.1663,15.6356,1453.36,0,98.52799999999999
324,Guinea,2014,101.6501,86.09140000000001,31.865,48.5662,6.932300000000001,15.499500000000001,1729.6299999999999,715.702,117.94300000000001
324,Guinea,2016,101.5427,83.1493,0,0,0,0,1776.56,0,0
328,Guyana,2005,99.88929999999999,100.2067,86.59960000000001,83.8665,15.9384,7.443700000000001,116.756,70.615,7.2780000000000005
328,Guyana,2010,96.6852,96.68799999999999,92.7586,87.2081,16.6204,6.862799999999999,99.24100000000001,80.67599999999999,7.939000000000001
328,Guyana,2012,95.0903,97.1325,100.94220000000001,96.6468,15.5661,7.576200000000001,94.488,85.93400000000001,8.857000000000001
340,Honduras,2004,109.0578,108.5481,0,0,18.980299999999996,13.2098,1257.36,0,122.874
340,Honduras,2005,105.5367,105.40120000000002,0,0,0,0,1231.53,0,0
340,Honduras,2010,105.24110000000002,104.93460000000002,75.3321,61.294700000000006,20.7946,18.014000000000003,1274.9,655.2940000000001,169.87800000000001
340,Honduras,2014,96.0246,94.1999,56.1972,47.9773,23.1804,17.008599999999998,1150.04,619.8319999999999,185.876
340,Honduras,2015,96.6736,95.7539,57.899,48.5324,24.040399999999998,17.619100000000003,1154.1399999999999,637.727,195.469
340,Honduras,2017,95.4298,95.0052,57.8301,50.618,0,0,1123.95,655.09,0
344,"China, Hong Kong SAR",2005,0,0,81.88329999999999,81.29710000000001,33.328100000000006,33.0247,451.171,498.35400000000004,152.29399999999998
344,"China, Hong Kong SAR",2010,0,0,87.1185,87.51440000000001,58.9135,59.22650000000001,348.54900000000004,508.269,264.76099999999997
344,"China, Hong Kong SAR",2014,109.4317,107.10279999999999,99.04220000000001,102.05269999999999,72.46730000000001,65.0355,324.171,415.97099999999995,304.8858
344,"China, Hong Kong SAR",2015,110.4599,107.9054,99.8714,102.87799999999999,73.1317,64.93710000000002,332.53099999999995,393.952,298.64270000000005
344,"China, Hong Kong SAR",2017,107.7895,105.7543,102.0483,106.7068,77.526,70.104,352.469,357.158,300.22339999999997
348,Hungary,2005,99.1355,97.1144,95.75420000000001,96.7354,77.4797,52.9889,430.561,960.215,436.012
348,Hungary,2010,101.16869999999999,100.5159,96.4258,97.693,73.7795,54.13530000000001,387.969,904.848,388.95
348,Hungary,2014,102.18279999999999,101.4535,104.4654,103.8615,58.858399999999996,45.4588,393.02,857.8069999999999,329.455
348,Hungary,2015,102.48060000000001,102.112,103.311,102.7074,54.6778,43.4796,395.54900000000004,826.626,307.729
348,Hungary,2016,102.01410000000001,101.7201,102.2573,103.1192,53.4634,42.847899999999996,394.43299999999994,808.744,295.328
352,Iceland,2005,98.0117,95.66199999999999,112.0669,110.46160000000002,92.49410000000002,48.1197,30.784999999999997,33.323,15.169
352,Iceland,2010,98.9835,99.6376,108.1961,106.47229999999999,101.5427,56.7668,29.567999999999998,35.623000000000005,18.051000000000002
352,Iceland,2014,98.6502,97.7007,120.7053,116.62029999999999,104.1499,59.79050000000001,29.892,37.53,19.901
352,Iceland,2015,98.6719,98.577,119.5573,118.6276,98.04910000000001,54.7004,30.421999999999997,36.818,18.939999999999998
352,Iceland,2016,99.58269999999999,99.48310000000001,117.73920000000001,117.52279999999999,96.79790000000001,51.7824,31.194000000000003,35.650999999999996,18.59
356,India,2003,104.3356,101.51320000000001,44.22410000000001,55.0126,8.5444,12.651,125568.6,81050.13,11295.04
356,India,2005,0,0,48.73910000000001,59.1717,8.8069,12.512,0,89461.79,11777.3
356,India,2010,108.14620000000001,110.37389999999999,60.8697,65.5043,14.9717,20.6167,138413.84,107686.87000000001,20740.74
356,India,2014,102.34720000000002,114.02629999999999,74.8029,73.8184,25.3089,25.744,137808.91,129438.98999999999,30305.85
356,India,2015,102.7125,114.9538,74.46190000000001,73.5457,26.7334,27.004,138518.03,129542.06,32107.420000000002
356,India,2016,106.1489,123.87389999999999,75.8291,74.59190000000001,26.9592,26.901,145802.54,132161.36,32391.8
356,India,2017,0,0,0,0,27.957800000000002,27.1643,0,0,33374.11
360,Indonesia,2004,109.6073,108.0364,61.5919,62.124900000000004,14.6777,18.525399999999998,29142.09,16353.93,3551.09
360,Indonesia,2005,109.48620000000001,106.1246,59.8055,60.4409,0,0,29149.75,15993.19,3662.23
360,Indonesia,2010,108.00420000000001,112.20760000000001,75.0443,74.07629999999999,21.814600000000002,24.2302,30341.82,19975.920000000002,5001.05
360,Indonesia,2014,106.01360000000001,103.3852,83.537,83.5792,31.420199999999998,27.7675,29838.440000000002,22586.960000000003,6463.3
360,Indonesia,2015,105.7513,102.4237,87.7608,86.8643,0,0,29699.77,23756.32,0
360,Indonesia,2017,105.6124,101.1903,89.0813,86.5397,38.49550000000001,34.1565,29351.82,24318.260000000002,7983.63
364,Iran (Islamic Republic of),2005,100.7083,98.23490000000001,74.1192,76.94150000000002,23.507,22.2174,6206.72,9066.41,2126.27
364,Iran (Islamic Republic of),2010,105.7296,104.76460000000002,80.6497,82.23960000000001,42.22090000000001,42.706100000000006,5629.59,7347.08,3790.86
364,Iran (Islamic Republic of),2014,106.32269999999998,111.49680000000001,87.8091,88.3675,63.1566,67.99140000000001,7441.08,5794.54,4685.39
364,Iran (Islamic Republic of),2015,105.777,111.5534,89.0533,88.8487,0,0,7670.18,5712.48,0
364,Iran (Islamic Republic of),2016,106.5039,112.38869999999999,91.03110000000001,88.99810000000001,65.5215,71.9633,8006.28,5713.6500000000005,4348.38
364,Iran (Islamic Republic of),2017,106.195,109.7716,89.8818,88.48120000000002,0,0,8171.67,5684.24,0
368,Iraq,2004,113.07669999999999,95.167,38.1899,56.7474,11.8368,19.8429,4334.610000000001,1706.23,412.545
368,Iraq,2005,0,0,0,0,11.9458,19.9968,0,0,424.90799999999996
368,Iraq,2007,116.9953,98.7497,45.59510000000001,60.9994,0,0,4864.35,2037.51,0
372,Ireland,2005,103.26220000000001,102.88289999999999,114.56269999999999,105.2217,65.31060000000001,52.5497,454.06,317.337,186.561
372,Ireland,2010,103.1935,103.2796,121.6575,114.75420000000001,65.41380000000001,60.7876,506.4,336.464,194.009
372,Ireland,2014,101.75450000000001,101.3202,118.29790000000001,115.2607,75.85869999999998,71.835,536.471,348.116,203.912
372,Ireland,2015,101.3826,100.9774,118.65199999999999,115.40660000000001,80.5806,74.0417,544.8559999999999,354.67,214.632
372,Ireland,2016,101.62679999999999,101.043,118.6134,115.5167,81.56450000000001,73.7168,553.585,360.08799999999997,218.411
376,Israel,2005,103.2766,103.8286,104.43090000000001,105.04390000000001,66.4205,50.115500000000004,721.999,673.005,310.93699999999995
376,Israel,2009,102.61869999999999,103.17239999999998,103.1077,100.93750000000001,70.67819999999999,54.4852,786.094,693.877,342.707
376,Israel,2010,104.02720000000001,104.4864,103.29750000000001,100.8655,0,0,807.424,708.3399999999999,360.378
376,Israel,2014,103.8367,104.2355,102.64920000000001,101.0939,76.18329999999999,56.6806,861.6990000000001,767.729,376.952
376,Israel,2015,104.1501,104.84020000000001,103.0123,101.99020000000002,75.47160000000001,54.5715,883.706,784.752,374.048
376,Israel,2017,103.3702,104.2943,104.83529999999999,103.088,73.6486,52.233000000000004,917.118,819.4619999999999,377.21
380,Italy,2005,101.8349,100.7358,97.793,98.456,74.2001,54.221700000000006,2771.25,4507.41,2015
380,Italy,2010,102.4467,101.37369999999999,101.2745,102.6929,77.9719,54.694500000000005,2822.15,4626.429999999999,1980.4
380,Italy,2014,102.0385,101.1275,101.6292,103.91720000000002,73.8089,53.45779999999999,2862.67,4596.92,1854.36
380,Italy,2015,101.561,100.77579999999999,101.96010000000001,104.3308,72.67609999999999,53.5543,2856.25,4606.02,1826.48
380,Italy,2016,100.4633,100.24140000000001,101.89,103.7215,72.4167,54.091100000000004,2831.82,4589.55,1815.95
384,Côte d’Ivoire,2003,79.31269999999999,63.5464,0,0,0,0,2046.1699999999998,0,0
384,Côte d’Ivoire,2009,79.3639,64.8448,0,0,5.953600000000001,11.261299999999999,2383.36,0,152.89600000000002
384,Côte d’Ivoire,2010,0,0,0,0,5.3895,10.438699999999999,0,0,144.26999999999998
384,Côte d’Ivoire,2014,94.24690000000001,81.9584,32.720600000000005,46.435500000000005,6.2981,10.7641,3176.8700000000003,1418.36,176.504
384,Côte d’Ivoire,2015,97.63199999999999,85.94780000000002,36.0532,50.4425,7.1719,10.838,3370.56,1587.35,192.689
384,Côte d’Ivoire,2016,102.10589999999999,91.303,38.812,53.315,7.5142999999999995,10.7791,3617.22,1727.23,202.509
384,Côte d’Ivoire,2017,103.57029999999999,94.0437,42.603500000000004,56.7532,0,0,3772.14,1898.24,0
388,Jamaica,2002,96.2554,96.06869999999999,86.0943,83.1074,25.479599999999998,11.6648,329.762,228.316,45.394
388,Jamaica,2004,96.1292,96.44990000000001,91.94500000000001,88.01650000000001,0,0,331.28599999999994,245.533,52.260000000000005
388,Jamaica,2005,0,0,92.3951,87.0502,0,0,326.41099999999994,246.33200000000002,47.583
388,Jamaica,2010,0,0,95.49470000000001,88.2309,37.7879,16.3941,294.28499999999997,260.371,71.35199999999999
388,Jamaica,2013,0,0,85.15589999999999,79.13829999999999,37.9759,16.6483,278.33099999999996,228.935,74.41400000000002
388,Jamaica,2014,0,0,84.9097,78.5891,0,0,266.20099999999996,223.92000000000002,0
388,Jamaica,2015,0,0,83.54160000000002,77.79650000000001,34.1862,19.8006,259.449,215.2,74.537
388,Jamaica,2017,0,0,84.78269999999999,80.07829999999998,0,0,246.972,204.08,0
392,Japan,2014,99.3606,99.7262,101.7582,101.038,0,0,6714.54,7227.49,3862.46
392,Japan,2015,98.6448,98.96360000000001,102.45110000000001,101.8494,0,0,6638.17,7221.14,3845.4
392,Japan,2016,98.0447,98.43610000000001,102.7034,102.0487,0,0,6581.95,7157.3,3846.9300000000003
398,Kazakhstan,2000,95.5644,95.94600000000001,95.2188,90.3305,34.3607,28.902699999999996,1208.32,1994.49,418.47299999999996
398,Kazakhstan,2005,101.4629,101.3999,0,0,0,0,1023.97,0,0
398,Kazakhstan,2010,107.7433,108.33279999999999,97.71050000000001,97.1696,51.1464,40.2772,957.919,1817.98,756.706
398,Kazakhstan,2014,111.4769,111.574,107.1345,104.44510000000001,53.864799999999995,42.6412,1122.28,1661.59,727.401
398,Kazakhstan,2015,110.6046,110.8062,111.3921,107.6046,51.4944,40.3059,1196.03,1679.27,658.413
398,Kazakhstan,2017,107.05420000000001,108.8214,113.589,112.58279999999999,55.4733,43.884899999999995,1356.5,1768.1499999999999,626.576
398,Kazakhstan,2018,103.99100000000001,105.7813,113.3749,112.51310000000001,0,47.5719,1406.97,1842.92,632.048
400,Jordan,2004,99.01660000000001,100.0151,86.2369,83.8497,39.8373,35.2092,799.888,615.731,214.106
400,Jordan,2005,0,0,86.29920000000001,83.8034,38.9924,35.8747,804.904,625.682,217.823
400,Jordan,2010,0,0,82.4529,79.3896,39.7338,34.9445,819.601,709.712,246.92800000000003
400,Jordan,2012,0,0,75.7247,73.67589999999998,45.4507,39.4274,849.39,724.3559999999999,306.63
400,Jordan,2014,0,0,71.3143,68.88269999999999,0,0,979.792,749.134,0
400,Jordan,2015,0,0,0,0,38.9826,35.828,0,0,312.75
400,Jordan,2017,0,0,65.91320000000002,63.886399999999995,33.872,29.578599999999998,1106.61,763.6940000000001,283.904
404,Kenya,2005,103.4651,99.4089,46.56230000000001,48.794900000000005,2.2155,3.7167999999999997,6075.71,2468.48,113.532
404,Kenya,2009,107.4338,105.24150000000002,54.919,60.74230000000001,3.3339,4.7448,7150.26,3204.38,167.983
404,Kenya,2014,107.75160000000001,108.468,0,0,0,0,8158,0,0
404,Kenya,2015,105.9768,105.8631,0,0,7.854799999999999,10.9451,8168.71,0,421.134
404,Kenya,2016,105.1407,105.4761,0,0,9.6356,13.680299999999999,8290.449999999999,0,539.749
408,Dem. People's Rep. Korea,2009,99.44430000000001,99.40790000000001,0,0,20.5735,40.79570000000001,1546.55,0,593.1790000000001
408,Dem. People's Rep. Korea,2011,0,0,0,0,0,0,0,0,600.424
408,Dem. People's Rep. Korea,2015,93.452,93.6574,93.46160000000002,92.4229,19.952699999999997,36.128400000000006,1357.61,2148.36,565.3499999999999
408,Dem. People's Rep. Korea,2018,88.09760000000001,88.1019,0,0,0,35.4294,1507.78,0,526.4
410,Republic of Korea,2005,101.41910000000001,100.6902,98.2025,96.0205,70.94930000000001,110.7834,4031.59,3795.98,3210.18
410,Republic of Korea,2010,101.6712,101.73140000000001,96.063,96.5669,86.8044,116.691,3306.21,3959.4500000000003,3269.51
410,Republic of Korea,2014,96.7807,97.3305,100.4736,100.54700000000001,80.2007,105.1565,2736.22,3579.4100000000003,3318.3100000000004
410,Republic of Korea,2015,97.3692,97.8241,100.2714,100.12899999999999,80.5668,104.598,2721.77,3396.77,3268.1
410,Republic of Korea,2016,96.897,97.09440000000001,99.82079999999999,99.67769999999999,81.65809999999999,104.69760000000001,2680.13,3231.8,3204.3500000000004
414,Kuwait,2004,97.91430000000001,106.91050000000001,104.94860000000001,99.1317,28.0611,12.226299999999998,158.271,267.11400000000003,36.866
414,Kuwait,2005,102.72160000000001,106.44520000000001,114.21130000000001,104.39529999999999,0,0,202.82600000000002,244.43200000000002,0
414,Kuwait,2010,103.02269999999999,101.48740000000001,98.98710000000001,96.762200000000007,0,0,213.73299999999998,263.55400000000003,0
414,Kuwait,2013,101.9889,105.4726,96.85379999999999,92.15299999999999,42.657799999999995,22.974,239.231,278.58099999999996,71.786
414,Kuwait,2014,101.76120000000002,105.1404,96.4683,90.4524,0,0,252.585,283.077,0
414,Kuwait,2015,100.3815,104.4264,101.41390000000001,93.9781,0,0,264.185,302.047,0
414,Kuwait,2017,97.45410000000001,97.1096,0,0,0,0,275.334,0,0
417,Kyrgyzstan,2005,99.6409,98.06700000000001,86.755,86.44930000000001,47.4926,37.770100000000006,434.15500000000003,721.205,220.46
417,Kyrgyzstan,2010,99.7752,98.9597,87.3447,87.6634,47.709,36.585,390.71099999999996,693.521,260.58299999999997
417,Kyrgyzstan,2014,108.99260000000001,107.9701,92.489,91.6675,52.446,40.26840000000001,434.64200000000005,650.516,267.91999999999996
417,Kyrgyzstan,2015,108.26,107.47829999999999,94.104,92.6199,53.7135,41.17810000000001,451.212,643.4069999999999,265.382
417,Kyrgyzstan,2017,108.257,107.44090000000001,98.4587,98.4204,48.5,39.005100000000006,501.01099999999997,660.063,231.191
418,Lao People's Dem. Rep.,2005,119.58,104.57979999999999,37.38719999999999,49.524100000000004,6.4487000000000005,9.140999999999998,890.8209999999999,393.856,47.424
418,Lao People's Dem. Rep.,2010,128.5971,118.6918,42.385,51.1347,14.3777,18.7553,916.3409999999999,434.717,118.295
418,Lao People's Dem. Rep.,2014,121.65669999999999,115.9707,56.2539,61.6817,17.6606,18.939,870.893,600.747,132.435
418,Lao People's Dem. Rep.,2015,117.0847,112.4683,61.087799999999994,66.04400000000001,17.6843,18.514300000000002,850.4659999999999,640.231,130.191
418,Lao People's Dem. Rep.,2017,108.7308,105.1903,65.4534,70.1919,16.1,15.3581,808.705,677.497,111.41100000000002
419,Latin America & the Caribbean,2005,117.5385,114.03920000000001,90.3124,83.46690000000001,33.79670000000001,27.618800000000004,69066.48,58887.33,16087.97
419,Latin America & the Caribbean,2010,115.37249999999999,111.94740000000002,92.8363,85.72710000000001,46.0447,35.374199999999995,67190.20999999999,61100.14,22054.56
419,Latin America & the Caribbean,2014,110.04010000000001,107.8395,96.7208,90.7013,53.7674,41.2944,65266.68,64190.43,25508.8
419,Latin America & the Caribbean,2015,109.2289,107.1522,96.7779,91.5963,55.0215,42.3938,64579.99,64042.27,26216.6
419,Latin America & the Caribbean,2017,108.5897,106.5088,97.43760000000002,92.8662,57.5158,43.984199999999994,64571.450000000004,64013.1,27407.280000000002
422,Lebanon,2005,107.81320000000001,98.99380000000001,80.78829999999999,80.1742,45.181599999999996,42.9972,475.79799999999994,377.89,165.73
422,Lebanon,2010,109.53869999999999,99.979,76.0485,74.4663,49.29560000000001,47.3967,461.719,383.22599999999994,202.345
422,Lebanon,2014,98.5309,90.18679999999999,61.9541,61.625600000000006,45.8456,39.618,480.92299999999994,370.35900000000004,228.954
422,Lebanon,2015,96.7348,88.46730000000001,61.0611,61.5554,0,0,491.455,382.42699999999996,216.46800000000002
422,Lebanon,2017,97.2685,89.5155,62.985,63.56830000000001,0,0,502.505,401.03099999999995,221.159
426,Lesotho,2005,117.1891,116.9955,44.4306,34.4511,4.2128,3.1125,422.27799999999996,94.49600000000001,7.918
426,Lesotho,2006,117.6979,117.4073,45.003,34.8243,4.318,3.4183,424.855,96.073,8.5
426,Lesotho,2010,111.8261,109.0121,59.6599,42.3367,0,0,388.681,125.823,0
426,Lesotho,2014,107.8373,104.7947,60.0452,44.313599999999994,11.7874,8.255700000000001,366.048,130.836,23.544999999999998
426,Lesotho,2015,106.4591,103.0219,61.4375,45.710100000000004,10.9438,7.277,361.637,133.434,21.664
426,Lesotho,2017,106.6618,102.95410000000001,64.54050000000001,47.5587,0,0,367.9309999999999,136.497,0
428,Latvia,2005,106.0629,103.54720000000002,102.41170000000001,102.95150000000001,97.2924,54.426500000000004,84.369,271.631,130.706
428,Latvia,2010,103.9329,101.94250000000001,102.115,103.49770000000001,88.4325,50.4342,113.691,147.375,112.56700000000001
428,Latvia,2014,99.90320000000001,99.7337,112.19969999999999,115.1292,83.7771,58.670500000000004,114.62299999999999,121.58,89.67099999999999
428,Latvia,2015,99.3578,99.4308,111.1742,113.4825,91.1336,58.4065,117.303,117.76100000000001,85.881
428,Latvia,2017,99.2741,99.46600000000001,110.1625,111.2582,105.059,72.0232,121.506,117.36,82.91400000000002
430,Liberia,2000,129.9397,95.6895,29.6671,40.8302,13.8279,24.998699999999996,496.253,135.509,52.251
430,Liberia,2009,105.2625,94.3539,0,0,0,0,605.236,0,0
430,Liberia,2010,0,0,0,0,6.4588,12.1195,0,0,33.47
430,Liberia,2012,0,0,0,0,9.005600000000001,14.2616,0,0,43.882999999999996
430,Liberia,2014,99.7535,91.80799999999999,33.20270000000001,42.585,0,0,683.977,222.85700000000003,0
430,Liberia,2015,98.7034,89.2814,32.614799999999995,42.0175,0,0,684.404,226.83200000000002,0
430,Liberia,2016,97.7226,89.7803,31.763699999999996,40.6132,0,0,694.481,227.153,0
434,Libya,2003,104.8581,101.71990000000001,107.2427,100.6835,63.6474,57.5068,739.028,797.992,375.02799999999996
434,Libya,2005,102.8463,101.74100000000001,100.76110000000001,84.54050000000001,0,0,713.9019999999999,701.536,0
434,Libya,2006,111.5113,106.9883,105.9791,90.15809999999999,0,0,755.338,732.614,0
438,Liechtenstein,2004,109.8551,108.4534,103.85969999999999,117.1895,13.2586,35.747,2.266,3.273,0.532
438,Liechtenstein,2005,0,0,0,0,0,0,2.242,3.142,0.527
438,Liechtenstein,2010,108.6066,102.3374,100,117.63539999999999,27.3576,44.344699999999996,2.067,3.274,0.7869999999999999
438,Liechtenstein,2014,103.0591,102.2556,103.27420000000001,127.8498,24.1411,50.8123,1.9289999999999998,3.387,0.8300000000000001
438,Liechtenstein,2015,106.49220000000001,104.8035,101.7218,130.7263,21.8892,44.8458,1.9769999999999999,3.3489999999999998,0.75
438,Liechtenstein,2016,107.4795,103.37689999999999,101.9068,130.27069999999998,24.7516,45.3309,1.998,3.272,0.774
440,Lithuania,2005,103.24810000000001,102.421,104.16579999999999,104.8151,97.5386,62.5167,158.105,423.70599999999996,195.405
440,Lithuania,2010,100.98100000000001,99.8295,104.12039999999999,105.9713,104.55160000000001,69.15929999999999,122.458,342.905,201.373
440,Lithuania,2014,101.7093,101.4357,105.8468,110.3968,84.1832,57.386599999999994,108.115,277.34900000000005,148.389
440,Lithuania,2015,102.2269,101.94600000000001,105.38269999999999,109.8386,82.6766,57.52590000000001,108.038,263.242,140.629
440,Lithuania,2016,103.02629999999999,102.7513,104.9873,109.73910000000001,82.54950000000001,60.1374,110.193,250.87,133.759
442,Luxembourg,2003,99.5218,99.29420000000002,98.69279999999999,93.6369,13.2826,11.137799999999999,34.080999999999996,34.716,3.077
442,Luxembourg,2005,100.7357,100.8861,97.91940000000001,92.8973,0,0,35.016,35.946,0
442,Luxembourg,2010,97.13889999999999,98.11869999999999,102.8664,99.893,19.2324,17.3432,35.187,42.536,5.376
442,Luxembourg,2012,96.89460000000001,97.2103,102.0155,98.54310000000001,20.6645,18.2017,35.397,44.237,6.085
442,Luxembourg,2014,96.93450000000001,97.3048,103.49410000000002,101.1218,0,0,35.435,46.872,0
442,Luxembourg,2015,98.6308,98.62329999999999,103.9307,100.1056,20.7679,18.7133,35.92,47.027,6.896
442,Luxembourg,2016,100.94150000000002,100.631,105.2977,102.1167,20.633300000000002,18.563499999999998,36.626000000000005,47.715,6.954
446,"China, Macao SAR",2005,102.8045,96.6149,83.2055,89.2597,44.17550000000001,65.7234,37.400999999999996,46.539,23.419999999999998
446,"China, Macao SAR",2010,96.6062,94.8341,86.2326,89.01650000000001,54.045,56.031,25.326,38.22200000000001,29.476
446,"China, Macao SAR",2014,101.2699,100.485,92.0276,94.46110000000002,72.90960000000001,56.974,22.862,32.053999999999995,29.521
446,"China, Macao SAR",2015,104.14269999999999,102.5716,94.1498,95.56869999999999,80.7269,61.984899999999996,24.252,30.087999999999997,30.771
446,"China, Macao SAR",2017,106.1903,105.0077,101.48020000000001,101.2285,95.97160000000001,73.5158,28.438,27.473,32.75
450,Madagascar,2005,141.975,135.82540000000003,21.001900000000003,21.931,2.5218,2.8295,3597.73,621.1730000000001,44.948
450,Madagascar,2009,150.9977,147.61169999999998,29.69,31.614800000000006,3.3175,3.6725,4323.98,1022.4599999999999,68.46000000000001
450,Madagascar,2010,145.0266,142.403,0,0,3.5006,3.8398999999999996,4241.92,0,74.44400000000002
450,Madagascar,2014,145.4472,145.04899999999998,37.981199999999994,38.7274,4.612799999999999,5.025499999999999,4610.72,1493.83,113.02499999999999
450,Madagascar,2015,147.335,147.29569999999998,38.299400000000006,38.72510000000001,4.564899999999999,5.0488,4763.52,1536.21,117.012
450,Madagascar,2016,143.6968,143.9533,38.2075,38.4154,4.624799999999999,5.027099999999999,4733.73,1561.31,121.818
450,Madagascar,2017,0,0,37.122800000000005,36.6786,0,0,0,1534.27,0
454,Malawi,2005,123.5094,125.0569,23.775299999999998,29.5758,0.33089999999999997,0.6087,2868.04,516.4619999999999,5.81
454,Malawi,2010,131.49230000000003,134.55830000000003,30.2649,33.8088,0.5106,0.8410000000000001,3417.4,692.1569999999999,10.296
454,Malawi,2011,133.4161,136.9093,31.357900000000004,34.796200000000006,0.6043999999999999,0.9470000000000001,3564.2,736.3639999999999,12.203
454,Malawi,2014,140.7815,143.6971,36.220400000000005,39.9904,0,0,4096.610000000001,920.2090000000001,0
454,Malawi,2015,139.6007,142.7841,37.09270000000001,40.4269,0,0,4204.5,961.589,0
454,Malawi,2017,137.5486,142.37349999999998,37.001799999999996,39.2834,0,0,4433.98,998.9399999999999,0
458,Malaysia,2005,99.99680000000001,100.0305,84.71950000000001,76.7913,31.944399999999998,24.130200000000002,3202.01,2489.12,696.76
458,Malaysia,2010,99.8452,100.6695,80.5664,74.81060000000001,43.31679999999999,31.6284,3233.65,2615.72,1061.42
458,Malaysia,2014,104.51410000000001,104.65559999999999,88.2067,81.40750000000001,43.137100000000004,31.111900000000006,3178.36,2846.4700000000003,1128.03
458,Malaysia,2015,103.37839999999998,103.1994,88.6066,81.54350000000001,48.828700000000005,36.4469,3107.8700000000003,2801.44,1302.09
458,Malaysia,2017,102.61999999999999,103.5985,88.3809,84.06269999999999,45.456399999999995,38.6409,3084.63,2744.64,1248.93
462,Maldives,2003,128.19299999999998,124.0623,73.1852,63.9668,0.28880000000000006,0.1103,66.169,28.612000000000002,0.07300000000000001
462,Maldives,2004,127.7268,122.7363,74.63669999999999,63.9606,0,0,63.3,28.878,0
462,Maldives,2005,121.1244,116.9654,0,0,0,0,57.873,0,0
462,Maldives,2008,111.7307,107.2184,0,0,13.4001,9.517199999999999,47.082,0,5.171
462,Maldives,2009,109.3226,105.3644,0,0,0,0,44.675000000000004,0,0
462,Maldives,2010,0,0,0,0,0,0,42.146,0,0
462,Maldives,2014,0,0,0,0,20.495499999999996,9.9499,39.57,0,6.089
462,Maldives,2015,102.27799999999999,99.7751,0,0,0,0,42.137,0,0
462,Maldives,2017,101.5663,101.4685,0,0,0,0,45.326,0,0
466,Mali,2002,75.19069999999999,56.6173,0,0,1.3948,2.7736,1227.27,0,22.632
466,Mali,2005,82.5205,64.8159,19.602800000000002,31.8021,0,0,1505.9,429.71599999999995,0
466,Mali,2010,89.5983,76.8374,31.8658,46.357699999999994,3.5578,8.616,2018.55,758.2850000000001,81.18799999999999
466,Mali,2014,81.5108,72.31700000000001,37.3427,50.3851,3.4926999999999997,8.3778,2181.62,961.0459999999999,87.66199999999999
466,Mali,2015,79.6092,71.4525,36.7811,46.4073,3.2265,7.7188,2227.08,945.484,83.14999999999999
466,Mali,2017,84.46310000000001,75.5514,37.021,45.79870000000001,0,0,2538.5,1017.42,0
470,Malta,2005,97.977,95.69879999999999,100.3155,104.5335,37.2766,27.5259,29.596,40.129000000000005,9.440999999999999
470,Malta,2010,98.6845,99.3422,97.9703,109.6915,42.748200000000004,31.616600000000002,24.984999999999996,37.163000000000004,10.84
470,Malta,2014,101.0929,102.7501,96.4711,92.17239999999998,50.8826,38.925000000000004,24.072,30.23,12.61
470,Malta,2015,102.19720000000001,104.7225,98.0988,91.7026,55.167300000000004,40.257,24.624000000000002,29.434,13.216
470,Malta,2016,102.6201,106.63720000000001,97.76910000000001,93.79820000000001,56.7766,41.5437,25.177000000000003,28.776,13.329
478,Mauritania,2005,89.39420000000001,91.93130000000001,20.6701,23.607200000000002,1.4585,4.3401,443.615,92.796,8.758
478,Mauritania,2010,94.20920000000001,98.27969999999999,18.5784,21.837300000000003,2.5059,6.1724,531.383,110.206,14.536
478,Mauritania,2013,93.51720000000002,98.01110000000001,28.149,30.075,3.2579000000000002,7.3450999999999995,568.953,171.265,19.243
478,Mauritania,2014,94.54460000000002,99.8252,28.3293,30.992199999999997,0,0,592.249,178.96800000000002,0
478,Mauritania,2015,98.7709,103.72529999999999,29.2158,31.441699999999997,3.6376,7.2389,632.761,187.56,20.8
478,Mauritania,2017,92.7998,98.037,31.5359,32.9077,3.2313,6.4039,627.085,209.126,19.371000000000002
480,Mauritius,2005,103.3393,103.10849999999999,87.6169,89.67089999999999,21.6871,21.0264,123.562,129.43800000000002,20.514000000000003
480,Mauritius,2010,102.5275,103.0545,91.2924,87.2484,36.910399999999996,30.5354,117.432,127.002,33.427
480,Mauritius,2014,101.425,103.5093,100.82829999999998,99.007,43.202400000000004,35.1172,105.44700000000002,133.001,40.456999999999994
